event_id,ticker,event_date,entry_date,beta_source,alpha,beta,n_est_obs,vol_z,tone_z,direction,CAR_t1,CAR_t5,CAR_t20,AR_d1,AR_d2,AR_d3,AR_d4,AR_d5,AR_d6,AR_d7,AR_d8,AR_d9,AR_d10,AR_d11,AR_d12,AR_d13,AR_d14,AR_d15,AR_d16,AR_d17,AR_d18,AR_d19,AR_d20
MPHASIS_2023-12-07,MPHASIS,2023-12-07,2023-12-08,market_model,0.0010357609332876001,1.014347789264659,120,3.7653577745675135,1.432971697942631,1.0,0.00015582170507576817,0.06275714355455074,0.014359715689665306,0.00015582170507576817,0.0033144099266101228,-0.005069944025823667,0.05641037100778227,0.00794648494090624,0.008685271623705037,-0.0047203023846373714,-0.0057669955115651535,0.0017473207125909994,0.029420147374965292,-0.014326825096123218,-0.001675072630757047,-0.01090327282281788,0.005265858015270726,-0.0025847256258129995,-0.020954406984017217,-0.03010868637368981,3.398095441725212e-05,0.011380921647092026,-0.01389064076350606
MPHASIS_2024-03-22,MPHASIS,2024-03-22,2024-03-26,market_model,-5.585150905931526e-05,1.0912432176137157,120,5.243759617428421,-1.552706599382922,-1.0,0.0065465433474614695,0.023106236309115416,-0.0532085692898032,0.0065465433474614695,-0.017827735676850393,0.023868021038754274,0.0031964060041818113,0.007323001595568254,0.00825497986726612,-0.0014104701234115345,-0.03003684137913676,0.002452780422520893,-0.010219399754678699,0.011744055609979551,-0.009338159200898,-0.03053179456051208,0.019824662638280716,-0.03174282205806672,-0.02827405487832232,0.0013027726958511961,-0.0016433522878483168,-0.014444196501882268,0.0377470339119396
MPHASIS_2024-04-06,MPHASIS,2024-04-06,2024-04-08,market_model,-0.0009047936444882879,1.1093672831170984,120,3.5821289443898325,-0.4249090518233497,-1.0,0.0033205636474501208,-0.031228478044282425,-0.033818369787943746,0.0033205636474501208,-0.00945912936252791,0.012780672832851704,-0.008289409326327407,-0.02958117583572893,0.020798460012228015,-0.031017998338699112,-0.027579450127157457,0.0021260925891485568,-0.0008222622623084249,-0.013730622418992179,0.0387171522456442,0.008334269215656616,-0.00837409657858347,0.0007428797718885519,-0.0025481202185430995,0.005700520828294418,0.0024708383228513875,-0.0022049060289514723,0.004797351243862146
MPHASIS_2024-04-25,MPHASIS,2024-04-25,2024-04-26,market_model,-0.0013715072543444126,1.226623628754112,120,4.137022092507982,0.3884078396356443,1.0,0.007638118421769844,0.0060700988828436605,0.04563063773365003,0.007638118421769844,-0.007707581879201903,0.0009849447241829501,-0.0011856898383618454,0.0063403074544546145,0.0036723481627501248,-0.0017381924190953476,0.007092092806140883,-0.012175972443664081,0.009112641128012959,0.01587811937257137,-0.009778808420903833,0.03178633708687913,-0.02738263899484777,0.023964495451368726,-0.004475641222894544,-0.006158478401649164,-0.0006129224994769651,0.023467743188296617,-0.01309058394268173
MPHASIS_2024-06-10,MPHASIS,2024-06-10,2024-06-11,market_model,-0.0010164852877305825,1.0811830850729518,120,11.88170467239295,0.2276255788384958,1.0,0.0008459129695785419,0.0015927971881402859,0.05755752466662271,0.0008459129695785419,0.021624624531048672,-0.021649039245242207,0.00029452902575386125,0.00047676990700141596,0.0026266220563537362,0.007672475111772509,-0.01541220585340798,-0.0015054471248242612,-0.0010663325368077152,0.002405022040487678,0.00844148297463147,0.010608708994358963,0.0063264145232828925,0.018695579628490944,0.005656993049743523,0.017588059329926523,-0.006224534740442173,-0.0074539430106994944,0.007605833035615808
MPHASIS_2024-09-18,MPHASIS,2024-09-18,2024-09-19,market_model,0.0004212473983218028,0.908536922167235,120,4.023561192466761,-0.5216677579222804,-1.0,0.002948434807619922,-0.005253509952811133,0.05057548214686948,0.002948434807619922,-0.0009948389684550094,0.00926248816137928,-0.02026889396270316,0.0037993000093478327,0.010284852189416724,-0.011256125076708985,0.0017956889283414303,-0.01282933197413558,-0.017708511324746393,0.01729847442441804,0.0008763888956441895,4.031143764761304e-05,-0.01669967367268169,0.008605688672864133,0.023185755765172806,-0.008998230124196743,-0.003613141806884937,0.06404945747049595,0.0007973882950340497
MPHASIS_2025-01-23,MPHASIS,2025-01-23,2025-01-24,market_model,0.001490684832083274,1.5036985354183308,120,3.033330650834319,0.2282280645209549,1.0,-0.008548127370814385,-0.08242394165299254,-0.15007995427049348,-0.008548127370814385,-0.028235959938230536,0.027685704555527914,-0.055304686426009955,-0.018020872473465576,-0.024324652383798363,0.013139319179521913,-0.030014383787745562,0.014141115922994253,-0.0013150671856288557,0.016327640316268634,-0.018905810181417373,-0.00810552273464217,-0.01723119144906187,-0.025129894034896103,-0.013309042032431967,0.010947197324744263,-0.005357149563075967,0.011768943211414116,0.009712484780254157
MPHASIS_2025-03-20,MPHASIS,2025-03-20,2025-03-21,market_model,-0.0007396250266953632,1.0496044907045465,120,4.100135499115986,0.07592255215763,1.0,0.008564413502764164,0.02463118889527335,-0.00916425052999629,0.008564413502764164,0.020792260968635713,0.0012083616170362977,0.0012284109876425763,-0.007162258180805399,-0.004968173930662827,0.004453231953882869,-0.036954347922374974,-0.046493730627846154,-0.023313155692915873,0.01439832408554742,-0.016810922534801136,0.0008882429211074239,0.027283681432513158,-0.005283508669922,-0.014751965688181674,0.03474136908891769,0.007750904756429089,0.03672831934010254,-0.011463707937065188
MPHASIS_2025-04-03,MPHASIS,2025-04-03,2025-04-04,market_model,-0.0014231460689929992,1.1618804936017593,120,3.871462794162285,-1.3607604772986193,-1.0,-0.018927879464015883,0.0038038717216333333,0.024309191639513728,-0.018927879464015883,0.013201635997275314,-0.015444277458771043,-0.0005602395174682043,0.025534632164613148,-0.00512167857584437,-0.01603652434513136,0.03414291559311399,0.008240532601687146,0.036663121533339005,-0.010399967160773496,0.03956590460317027,-0.026431761490255806,0.004457100457766891,-0.01571953304565979,-0.0037200876528432716,-0.004717787577189882,-0.03558502646561851,0.018464275956996803,-0.00329616451487723
MPHASIS_2025-07-28,MPHASIS,2025-07-28,2025-07-29,market_model,-0.0008499899921982905,1.5328840754891009,120,4.164735629212857,-1.0015206772739935,-1.0,0.01033006026466121,-0.010341521881800023,0.05741721484658182,0.01033006026466121,0.000345900973491557,0.0016401182673303032,-0.012610056088600358,-0.010047545298682735,-0.013527104528404967,0.017626987925424196,0.012911584226887223,-0.02186894427290482,0.02387136833156556,-0.01573805959232688,0.009339009492801142,-0.022519246431140814,0.010831811414197503,0.029878587349462228,0.005463183556697029,0.011928251507286443,0.018810961688845537,0.0012602213439250713,-0.0005098752839326134
